date,location,new_cases,new_deaths,total_cases,total_deaths,mortality
2020-02-23,World,1017,102,78811,2463,0.03125198259126264
2020-02-24,World,517,155,79331,2618,0.033000970616782845
2020-02-25,World,896,82,80239,2700,0.033649472201797134
2020-02-26,World,864,62,81109,2762,0.03405294110394654
2020-02-27,World,1175,42,82294,2804,0.03407295793131942
2020-02-28,World,1353,54,83652,2858,0.03416535169511787
2020-02-29,World,1748,66,85403,2924,0.034237673149655166
2020-03-01,World,1727,53,87137,2977,0.03416459139056888
2020-03-02,World,1801,64,88948,3043,0.03421099968520933
2020-03-03,World,1912,67,90869,3112,0.034247102972410834
2020-03-04,World,2217,86,93090,3198,0.03435385111182726
2020-03-05,World,2220,79,95324,3280,0.03440896311527002
2020-03-06,World,2864,99,98192,3380,0.034422356200097766
2020-03-07,World,3730,104,101927,3486,0.03420094773710597
2020-03-08,World,3644,96,105592,3584,0.03394196530040155
2020-03-09,World,3979,224,109577,3809,0.03476094435876142
2020-03-10,World,4119,201,113702,4012,0.03528521925735695
2020-03-11,World,4611,275,118319,4292,0.03627481638621016
2020-03-12,World,6936,317,125260,4613,0.036827399010059075
2020-03-13,World,7488,338,132758,4956,0.03733108362584552
2020-03-14,World,9766,434,142539,5393,0.03783525912206484
